player,position,league,usual_category,n_injuries,age,median_days,worst_days,severe_rate
saud abdulhamid,Right-Back,Serie A,muscular,1,26,41.0,41.0,1.0
saulo decarli,Centre-Back,Bundesliga,back,4,30,8.5,62.0,0.25
savinho,Left Winger,Premier League,knee,1,21,18.0,18.0,0.0
saïd benrahma,Left Winger,Premier League,bruise,1,25,15.0,15.0,0.0
saïdou sow,Centre-Back,Ligue 1,ankle_foot,2,19,19.0,31.0,0.5
saúl coco,Centre-Back,Serie A,fracture,2,26,8.5,10.0,0.0
saúl ñíguez,Central Midfield,La Liga,muscular,2,30,38.0,57.0,0.5
saša lukić,Central Midfield,Premier League,muscular,10,29,13.0,42.0,0.2
scott banks,Right Winger,Bundesliga,other,2,24,28.5,50.0,0.5
scott carson,Goalkeeper,Premier League,illness,1,35,68.0,68.0,1.0
scott dann,Centre-Back,Premier League,bruise,1,34,13.0,13.0,0.0
scott mckenna,Centre-Back,Premier League,muscular,3,28,45.0,57.0,0.6666666666666666
scott mctominay,Central Midfield,Premier League,knee,10,28,9.0,70.0,0.1
scott twine,Attacking Midfield,Premier League,muscular,1,24,38.0,38.0,1.0
sead kolasinac,Centre-Back,Serie A,other,17,32,16.0,205.0,0.17647058823529413
sean longstaff,Central Midfield,Premier League,ankle_foot,3,26,25.0,28.0,0.3333333333333333
sebastiaan bornauw,Centre-Back,Bundesliga,back,7,26,28.0,71.0,0.5714285714285714
sebastian andersson,Forward,Bundesliga,knee,4,31,97.0,216.0,0.75
sebastian giovinco,Second Striker,Serie A,muscular,2,35,30.5,44.0,0.5
sebastian griesbeck,Centre-Back,Bundesliga,other,4,31,14.0,21.0,0.0
sebastian müller,Right Winger,Bundesliga,other,1,20,13.0,13.0,0.0
sebastian otoa,Centre-Back,Serie A,muscular,1,21,49.0,49.0,1.0
sebastian polter,Forward,Bundesliga,other,5,33,17.0,99.0,0.4
sebastian rode,Central Midfield,Bundesliga,muscular,14,33,8.0,116.0,0.21428571428571427
sebastian rudy,Defensive Midfield,Bundesliga,muscular,14,33,10.0,22.0,0.0
sebastian vasiliadis,Central Midfield,Bundesliga,illness,3,24,15.0,103.0,0.3333333333333333
sebastian walukiewicz,Centre-Back,Serie A,muscular,9,25,15.0,184.0,0.1111111111111111
sebastiano esposito,Second Striker,Serie A,other,4,23,10.0,17.0,0.0
sebastiano luperto,Centre-Back,Serie A,other,4,24,10.0,14.0,0.0
sebastien de maio,Centre-Back,Serie A,other,1,34,17.0,17.0,0.0
seko fofana,Central Midfield,Ligue 1,muscular,4,30,12.0,42.0,0.25
sekou gassama,Forward,La Liga,muscular,2,28,26.0,37.0,0.5
selim amallah,Attacking Midfield,La Liga,upper_body,1,26,64.0,64.0,1.0
semir telalovic,Forward,Bundesliga,muscular,1,23,9.0,9.0,0.0
senne lynen,Defensive Midfield,Bundesliga,head,1,26,16.0,16.0,0.0
senny mayulu,Central Midfield,Ligue 1,muscular,1,19,25.0,25.0,0.0
sepp van den berg,Centre-Back,Premier League,ankle_foot,6,23,40.0,150.0,0.8333333333333334
serge aurier,Right-Back,Premier League,muscular,9,31,16.0,44.0,0.3333333333333333
serge gnabry,Left Winger,Bundesliga,other,14,30,15.5,86.0,0.35714285714285715
sergej milinković-savić,Central Midfield,Serie A,head,5,28,7.0,9.0,0.0
sergi altimira,Central Midfield,La Liga,muscular,1,22,22.0,22.0,0.0
sergi canós,Left Winger,La Liga,muscular,5,28,36.0,42.0,0.8
sergi domínguez,Centre-Back,La Liga,other,2,20,13.5,19.0,0.0
sergi palencia,Right-Back,La Liga,knee,1,26,21.0,21.0,0.0
sergi roberto,Central Midfield,La Liga,muscular,14,33,32.0,157.0,0.5714285714285714
sergio agüero,Forward,Premier League,muscular,5,34,37.0,71.0,0.6
sergio akieme,Left-Back,Ligue 1,muscular,3,27,13.0,23.0,0.0
sergio asenjo,Goalkeeper,La Liga,knee,2,34,19.0,29.0,0.5
sergio barcia,Centre-Back,La Liga,upper_body,1,22,32.0,32.0,1.0
sergio busquets,Defensive Midfield,La Liga,ankle_foot,3,34,15.0,15.0,0.0
sergio canales,Attacking Midfield,La Liga,muscular,2,30,28.0,42.0,0.5
sergio córdova,Forward,Bundesliga,other,5,24,14.0,23.0,0.0
sergio escudero,Left-Back,La Liga,muscular,2,33,53.0,75.0,1.0
sergio gómez,Left-Back,Premier League,bruise,2,23,22.5,34.0,0.5
sergio herrera,Goalkeeper,La Liga,illness,3,30,10.0,11.0,0.0
sergio kalaj,Centre-Back,Serie A,ligament,1,24,299.0,299.0,1.0
sergio ramos,Centre-Back,La Liga,muscular,12,38,19.0,120.0,0.4166666666666667
sergio reguilón,Left-Back,Premier League,muscular,6,26,23.5,68.0,0.3333333333333333
sergio rico,Goalkeeper,Ligue 1,other,9,30,11.0,263.0,0.2222222222222222
sergio romero,Goalkeeper,Serie A,illness,2,35,51.5,80.0,0.5
sergiu perciun,Attacking Midfield,Serie A,ankle_foot,1,19,94.0,94.0,1.0
sergiño dest,Right-Back,La Liga,muscular,11,22,10.0,31.0,0.09090909090909091
serhou guirassy,Forward,Bundesliga,muscular,10,29,14.0,64.0,0.4
shandon baptiste,Central Midfield,Premier League,upper_body,2,26,59.5,79.0,1.0
shane duffy,Centre-Back,Premier League,ankle_foot,5,31,21.0,30.0,0.2
shane long,Forward,Premier League,illness,1,35,19.0,19.0,0.0
shavy babicka,Right Winger,Ligue 1,ankle_foot,2,25,23.0,38.0,0.5
sheraldo becker,Left Winger,Bundesliga,muscular,10,30,20.0,58.0,0.3
shio fukuda,Forward,Bundesliga,other,1,20,15.0,15.0,0.0
shkodran mustafi,Centre-Back,Bundesliga,other,6,29,6.0,98.0,0.3333333333333333
shon weissman,Forward,La Liga,muscular,3,28,20.0,32.0,0.3333333333333333
sidiki chérif,Forward,Ligue 1,other,2,18,117.5,124.0,1.0
sidnei,Centre-Back,La Liga,muscular,1,31,32.0,32.0,1.0
siebe van der heyden,Centre-Back,Bundesliga,other,2,27,8.0,8.0,0.0
sikou niakaté,Centre-Back,Ligue 1,other,1,22,60.0,60.0,1.0
silas,Right Winger,Bundesliga,other,10,27,14.5,233.0,0.4
silvan widmer,Right-Back,Bundesliga,illness,5,32,11.0,154.0,0.2
simon adingra,Left Winger,Premier League,muscular,1,22,25.0,25.0,0.0
simon asta,Right-Back,Bundesliga,muscular,1,21,9.0,9.0,0.0
simon banza,Forward,Ligue 1,illness,1,25,10.0,10.0,0.0
simon falette,Centre-Back,Bundesliga,muscular,1,29,22.0,22.0,0.0
simon kjaer,Centre-Back,Serie A,muscular,8,34,18.5,183.0,0.25
simon moore,Goalkeeper,Premier League,upper_body,1,31,73.0,73.0,1.0
simon ngapandouetnbu,Goalkeeper,Ligue 1,illness,2,21,37.0,59.0,0.5
simon simoni,Goalkeeper,Bundesliga,other,2,19,45.0,62.0,1.0
simon sohm,Central Midfield,Serie A,ankle_foot,4,24,10.0,29.0,0.25
simon terodde,Forward,Bundesliga,other,1,35,8.0,8.0,0.0
simon walde,Right-Back,Bundesliga,ankle_foot,3,19,109.0,216.0,1.0
simon zoller,Forward,Bundesliga,other,10,34,41.0,344.0,0.7
simone aresti,Goalkeeper,Serie A,illness,3,38,8.0,9.0,0.0
simone bastoni,Central Midfield,Serie A,muscular,5,27,29.0,67.0,0.6
simone colombi,Goalkeeper,Serie A,muscular,1,29,11.0,11.0,0.0
simone edera,Right Winger,Serie A,knee,4,26,73.0,321.0,0.5
simone iacoponi,Centre-Back,Serie A,knee,3,34,12.0,86.0,0.3333333333333333
simone pafundi,Attacking Midfield,Serie A,other,5,19,30.0,104.0,0.6
simone pinna,Right-Back,Serie A,ligament,1,23,50.0,50.0,1.0
simone romagnoli,Centre-Back,Serie A,muscular,4,33,17.0,90.0,0.25
simone scaglia,Goalkeeper,Serie A,upper_body,1,18,149.0,149.0,1.0
simone scuffet,Goalkeeper,Serie A,muscular,1,26,20.0,20.0,0.0
simone trimboli,Central Midfield,Serie A,upper_body,1,21,74.0,74.0,1.0
simone verdi,Attacking Midfield,Serie A,muscular,12,30,15.5,37.0,0.3333333333333333
simone zaza,Forward,Serie A,knee,6,31,18.0,52.0,0.3333333333333333
simy,Forward,Serie A,bruise,3,30,11.0,12.0,0.0
sinaly diomandé,Centre-Back,Ligue 1,ankle_foot,4,24,40.0,85.0,0.5
sirlord conteh,Right Winger,Bundesliga,other,3,29,3.0,11.0,0.0
skelly alvero,Defensive Midfield,Bundesliga,other,8,23,11.0,26.0,0.0
sofian kiyine,Central Midfield,Serie A,muscular,1,24,28.0,28.0,1.0
sofiane alakouch,Right-Back,Ligue 1,knee,5,25,27.0,185.0,0.4
sofiane boufal,Attacking Midfield,Ligue 1,knee,3,28,44.0,91.0,0.6666666666666666
sofiane diop,Left Winger,Ligue 1,ankle_foot,11,25,26.0,220.0,0.45454545454545453
sofyan amrabat,Defensive Midfield,Serie A,other,8,29,5.0,41.0,0.125
soichiro kozuki,Left Winger,Bundesliga,ankle_foot,2,22,71.5,127.0,0.5
solly march,Right Winger,Premier League,muscular,9,31,30.0,430.0,0.5555555555555556
sorba thomas,Right Winger,Ligue 1,illness,1,26,12.0,12.0,0.0
soualiho meïté,Defensive Midfield,Serie A,other,1,29,9.0,9.0,0.0
soufiane chakla,Centre-Back,La Liga,illness,4,27,17.0,19.0,0.0
soumaïla coulibaly,Centre-Back,Bundesliga,muscular,8,22,44.5,105.0,0.625
soungoutou magassa,Defensive Midfield,Ligue 1,fracture,2,22,28.5,48.0,0.5
spyros angelidis,Goalkeeper,Bundesliga,upper_body,1,19,109.0,109.0,1.0
srdjan babic,Centre-Back,La Liga,muscular,2,28,16.0,24.0,0.0
stan berkani,Defensive Midfield,Ligue 1,ankle_foot,1,20,68.0,68.0,1.0
stanis idumbo,Attacking Midfield,La Liga,other,3,20,25.0,50.0,0.3333333333333333
stanislav lobotka,Defensive Midfield,Serie A,muscular,11,30,14.0,38.0,0.09090909090909091
stanley nsoki,Centre-Back,Bundesliga,other,10,26,14.0,80.0,0.4
steeve-mike eyango,Central Midfield,Serie A,other,1,21,48.0,48.0,1.0
stefan bajcetic,Defensive Midfield,Premier League,muscular,3,21,80.0,193.0,0.6666666666666666
stefan bell,Centre-Back,Bundesliga,bruise,4,34,45.0,130.0,0.5
stefan de vrij,Centre-Back,Serie A,muscular,9,33,20.0,32.0,0.1111111111111111
stefan dzodic,Central Midfield,Ligue 1,knee,1,20,78.0,78.0,1.0
stefan ilsanker,Defensive Midfield,Bundesliga,other,1,33,4.0,4.0,0.0
stefan johansen,Central Midfield,Premier League,ankle_foot,1,30,53.0,53.0,1.0
stefan lainer,Right-Back,Bundesliga,other,10,33,11.5,117.0,0.3
stefan leković,Centre-Back,Serie A,muscular,1,21,6.0,6.0,0.0
stefan ortega,Goalkeeper,Bundesliga,illness,1,29,15.0,15.0,0.0
stefan posch,Centre-Back,Bundesliga,illness,10,28,12.5,76.0,0.3
stefan savic,Centre-Back,La Liga,muscular,5,32,40.0,53.0,0.6
stefan strandberg,Centre-Back,Serie A,muscular,2,31,56.0,80.0,1.0
stefano denswil,Centre-Back,Serie A,illness,1,28,17.0,17.0,0.0
stefano russo,Defensive Midfield,Ligue 1,muscular,1,22,15.0,15.0,0.0
stefano sensi,Central Midfield,Serie A,muscular,16,30,18.5,69.0,0.375
stefano sturaro,Central Midfield,Serie A,muscular,3,29,18.0,165.0,0.3333333333333333
stefano turati,Goalkeeper,Serie A,illness,3,24,11.0,13.0,0.0
stefanos kapino,Goalkeeper,Bundesliga,other,4,28,15.0,22.0,0.0
steffen tigges,Forward,Bundesliga,ankle_foot,4,25,62.5,113.0,0.75
stephan el shaarawy,Left Winger,Serie A,muscular,8,33,17.0,28.0,0.125
stephy mavididi,Left Winger,Ligue 1,muscular,3,25,40.0,44.0,0.6666666666666666
stevan jovetić,Second Striker,Bundesliga,muscular,10,33,30.5,70.0,0.6
steve cook,Centre-Back,Premier League,ankle_foot,2,32,79.0,147.0,0.5
steve mandanda,Goalkeeper,Ligue 1,muscular,6,38,9.5,34.0,0.16666666666666666
steve mounié,Forward,Bundesliga,muscular,2,31,3.5,4.0,0.0
steve ngoura,Forward,Ligue 1,muscular,2,20,37.0,66.0,0.5
steven alzate,Central Midfield,Premier League,other,4,25,28.5,79.0,0.5
steven bergwijn,Left Winger,Premier League,ankle_foot,4,24,14.5,26.0,0.0
steven fortes,Centre-Back,Ligue 1,ligament,2,30,28.0,41.0,0.5
steven sessegnon,Right-Back,Premier League,muscular,1,21,92.0,92.0,1.0
steven skrzybski,Forward,Bundesliga,ligament,1,28,125.0,125.0,1.0
steven zuber,Attacking Midfield,Bundesliga,muscular,1,30,10.0,10.0,0.0
strahinja pavlović,Centre-Back,Ligue 1,other,2,24,14.0,20.0,0.0
stuart armstrong,Central Midfield,Premier League,muscular,5,31,19.0,34.0,0.4
stuart dallas,Left Midfield,Premier League,fracture,1,31,712.0,712.0,1.0
stéphane bahoken,Forward,Ligue 1,muscular,1,29,25.0,25.0,0.0
stéphane diarra,Right Winger,Ligue 1,other,8,23,34.5,60.0,0.875
suat serdar,Central Midfield,Bundesliga,other,11,28,15.0,71.0,0.36363636363636365
suf podgoreanu,Left Winger,Serie A,ankle_foot,1,21,297.0,297.0,1.0
suso,Right Winger,La Liga,muscular,7,31,31.0,131.0,0.5714285714285714
sven bender,Defensive Midfield,Bundesliga,ankle_foot,2,32,35.0,56.0,0.5
sven botman,Centre-Back,Premier League,knee,7,25,48.0,269.0,0.8571428571428571
sven michel,Left Winger,Bundesliga,muscular,1,33,22.0,22.0,0.0
sven ulreich,Goalkeeper,Bundesliga,other,6,37,5.0,42.0,0.16666666666666666
sydney van hooijdonk,Forward,Serie A,illness,1,24,5.0,5.0,0.0
szymon żurkowski,Central Midfield,Serie A,muscular,7,28,21.0,154.0,0.2857142857142857
séamus coleman,Right-Back,Premier League,muscular,6,37,41.5,207.0,0.8333333333333334
sébastien cibois,Goalkeeper,Ligue 1,ankle_foot,1,24,168.0,168.0,1.0
sébastien corchia,Right-Back,Ligue 1,other,6,32,19.0,25.0,0.0
sébastien haller,Forward,Bundesliga,ankle_foot,11,30,15.0,167.0,0.2727272727272727
sékou mara,Forward,Ligue 1,ankle_foot,1,22,13.0,13.0,0.0
sérgio oliveira,Central Midfield,Serie A,other,1,30,9.0,9.0,0.0
sören ahlers,Goalkeeper,Bundesliga,knee,2,28,160.0,217.0,1.0
tachi,Centre-Back,La Liga,knee,1,24,25.0,25.0,0.0
tadeo allende,Right Winger,La Liga,knee,2,26,30.5,39.0,0.5
tahith chong,Attacking Midfield,Premier League,muscular,1,22,111.0,111.0,1.0
taiwo awoniyi,Forward,Premier League,muscular,6,28,70.5,88.0,0.6666666666666666
tajon buchanan,Right Winger,Serie A,muscular,6,26,12.5,116.0,0.3333333333333333
takefusa kubo,Right Winger,La Liga,knee,2,22,35.0,63.0,0.5
takehiro tomiyasu,Centre-Back,Premier League,knee,12,26,53.0,225.0,0.75
takuma asano,Right Winger,Bundesliga,knee,7,30,33.0,64.0,0.5714285714285714
takumi minamino,Left Winger,Ligue 1,muscular,4,30,7.0,10.0,0.0
tammy abraham,Forward,Serie A,ankle_foot,15,28,7.0,286.0,0.13333333333333333
tanguy coulibaly,Left Winger,Bundesliga,other,11,23,11.0,57.0,0.18181818181818182
tanguy ndombélé,Central Midfield,Ligue 1,other,11,28,14.0,222.0,0.09090909090909091
tanguy nianzou,Centre-Back,Bundesliga,muscular,14,23,31.0,225.0,0.5714285714285714
tarek buchmann,Centre-Back,Bundesliga,other,6,20,62.5,308.0,1.0
tariq lamptey,Right-Back,Premier League,muscular,12,25,24.5,197.0,0.5
taty castellanos,Forward,Serie A,muscular,5,27,15.0,25.0,0.0
tawanda chirewa,Attacking Midfield,Premier League,head,2,22,45.0,81.0,0.5
taylor booth,Right Winger,Bundesliga,bruise,3,21,10.0,18.0,0.0
taylor harwood-bellis,Centre-Back,Premier League,ankle_foot,1,23,23.0,23.0,0.0
tayo adaramola,Left-Back,Premier League,bruise,1,20,58.0,58.0,1.0
teddy alloh,Left-Back,Ligue 1,other,1,20,32.0,32.0,1.0
teddy teuma,Central Midfield,Ligue 1,ankle_foot,4,32,16.5,36.0,0.25
teden mengi,Centre-Back,Premier League,muscular,4,21,92.5,201.0,0.75
terem moffi,Forward,Ligue 1,ankle_foot,3,26,14.0,231.0,0.3333333333333333
terence kongolo,Centre-Back,Premier League,ankle_foot,4,27,91.0,158.0,1.0
teun koopmeiners,Attacking Midfield,Serie A,muscular,7,27,23.0,53.0,0.42857142857142855
theo corbeanu,Right Winger,La Liga,ankle_foot,1,22,17.0,17.0,0.0
theo hernández,Left-Back,Serie A,illness,11,28,6.0,18.0,0.0
theo walcott,Right Winger,Premier League,muscular,3,34,53.0,53.0,1.0
thiago alcántara,Central Midfield,Premier League,muscular,10,33,41.0,282.0,0.7
thiago silva,Centre-Back,Premier League,knee,6,38,22.0,44.0,0.5
thibault de smet,Left-Back,Ligue 1,ankle_foot,3,25,12.0,39.0,0.3333333333333333
thibault tamas,Left-Back,Ligue 1,knee,1,21,225.0,225.0,1.0
thibaut courtois,Goalkeeper,La Liga,muscular,12,33,18.0,235.0,0.3333333333333333
thierry correia,Right-Back,La Liga,muscular,7,26,32.0,310.0,0.7142857142857143
thijs dallinga,Forward,Serie A,bruise,1,25,4.0,4.0,0.0
thilo kehrer,Centre-Back,Ligue 1,muscular,6,26,11.5,42.0,0.16666666666666666
thomas delaine,Left-Back,Ligue 1,ankle_foot,13,33,28.0,112.0,0.5384615384615384
thomas delaney,Central Midfield,Bundesliga,knee,7,31,49.0,57.0,0.5714285714285714
thomas foket,Right-Back,Ligue 1,muscular,2,28,79.5,130.0,1.0
thomas henry,Forward,Serie A,illness,2,28,126.0,248.0,0.5
thomas kastanaras,Forward,Bundesliga,ankle_foot,3,21,19.0,137.0,0.3333333333333333
thomas keller,Centre-Back,Bundesliga,knee,2,25,201.5,398.0,0.5
thomas kristensen,Centre-Back,Serie A,illness,2,23,25.0,45.0,0.5
thomas lemar,Attacking Midfield,La Liga,muscular,12,29,25.0,244.0,0.3333333333333333
thomas mangani,Central Midfield,Ligue 1,other,1,36,55.0,55.0,1.0
thomas meunier,Right-Back,Bundesliga,muscular,13,34,15.0,89.0,0.38461538461538464
thomas monconduit,Defensive Midfield,Ligue 1,ankle_foot,1,30,22.0,22.0,0.0
thomas müller,Second Striker,Bundesliga,illness,10,34,5.5,22.0,0.0
thomas ouwejan,Left-Back,Bundesliga,ligament,5,26,46.0,93.0,0.8
thomas partey,Defensive Midfield,Premier League,muscular,13,32,25.0,113.0,0.38461538461538464
thomas strakosha,Goalkeeper,Serie A,ankle_foot,5,28,20.0,94.0,0.4
thorgan hazard,Attacking Midfield,Bundesliga,muscular,12,31,22.0,255.0,0.4166666666666667
théo de percin,Goalkeeper,Ligue 1,bruise,1,24,32.0,32.0,1.0
théo le bris,Left Midfield,Ligue 1,other,3,20,19.0,31.0,0.3333333333333333
théo pellenard,Centre-Back,Ligue 1,knee,1,29,212.0,212.0,1.0
théo sainte-luce,Left-Back,Ligue 1,muscular,7,27,52.0,196.0,0.7142857142857143
thórir jóhann helgason,Central Midfield,Serie A,muscular,1,23,10.0,10.0,0.0
tiago djaló,Centre-Back,Ligue 1,other,2,24,38.0,38.0,1.0
tiago ilori,Centre-Back,Ligue 1,muscular,1,28,36.0,36.0,1.0
tiago morais,Left Winger,Ligue 1,muscular,1,20,38.0,38.0,1.0
tiago santos,Right-Back,Ligue 1,knee,1,23,320.0,320.0,1.0
tiago tomás,Forward,Bundesliga,other,8,22,12.0,32.0,0.125
tiemoué bakayoko,Defensive Midfield,Serie A,muscular,3,29,32.0,36.0,0.6666666666666666
tijjani noslin,Right Winger,Serie A,ankle_foot,1,26,15.0,15.0,0.0
tim breithaupt,Defensive Midfield,Bundesliga,ankle_foot,3,23,8.0,22.0,0.0
tim civeja,Central Midfield,Bundesliga,other,1,19,91.0,91.0,1.0
tim drexler,Centre-Back,Bundesliga,head,2,20,8.0,10.0,0.0
tim iroegbunam,Central Midfield,Premier League,ankle_foot,1,22,106.0,106.0,1.0
tim kleindienst,Forward,Bundesliga,illness,2,30,97.0,191.0,0.5
tim köhler,Centre-Back,Bundesliga,other,2,19,8.5,14.0,0.0
tim lemperle,Forward,Bundesliga,ankle_foot,1,21,73.0,73.0,1.0
tim oermann,Right-Back,Bundesliga,muscular,5,22,18.0,31.0,0.2
tim ream,Centre-Back,Premier League,muscular,2,36,32.5,35.0,1.0
tim skarke,Forward,Bundesliga,ankle_foot,2,26,29.5,42.0,0.5
timo baumgartl,Centre-Back,Bundesliga,head,2,26,64.0,113.0,0.5
timo becker,Centre-Back,Bundesliga,muscular,1,24,5.0,5.0,0.0
timo horn,Goalkeeper,Bundesliga,illness,3,30,15.0,39.0,0.3333333333333333
timo hübers,Centre-Back,Bundesliga,illness,5,27,5.0,8.0,0.0
timo kern,Central Midfield,Bundesliga,illness,2,32,24.0,28.0,0.5
timo schlieck,Goalkeeper,Bundesliga,knee,1,17,125.0,125.0,1.0
timo werner,Left Winger,Premier League,muscular,14,29,18.0,63.0,0.2857142857142857
timothy castagne,Right-Back,Premier League,muscular,6,29,59.0,74.0,0.6666666666666666
timothy chandler,Right-Back,Bundesliga,muscular,4,35,22.5,48.0,0.5
timothy fosu-mensah,Right-Back,Bundesliga,knee,5,26,134.0,313.0,1.0
timothy weah,Right Winger,Serie A,muscular,7,25,21.0,48.0,0.2857142857142857
timothée kolodziejczak,Centre-Back,Bundesliga,other,1,31,8.0,8.0,0.0
timothée pembélé,Right-Back,Ligue 1,illness,1,18,15.0,15.0,0.0
tino anjorin,Attacking Midfield,Serie A,muscular,4,23,6.5,73.0,0.25
tino kadewere,Forward,Ligue 1,other,13,29,19.0,148.0,0.23076923076923078
tino livramento,Right-Back,Premier League,ankle_foot,6,22,21.5,354.0,0.5
titas krapikas,Goalkeeper,Serie A,illness,1,22,72.0,72.0,1.0
tjark ernst,Goalkeeper,Bundesliga,illness,1,20,12.0,12.0,0.0
tobias kempe,Central Midfield,Bundesliga,other,1,35,12.0,12.0,0.0
tobias mohr,Left Midfield,Bundesliga,illness,2,27,11.0,15.0,0.0
tobias raschl,Central Midfield,Bundesliga,muscular,3,22,6.0,35.0,0.3333333333333333
tobias sippel,Goalkeeper,Bundesliga,other,4,37,11.5,15.0,0.0
tobias strobl,Defensive Midfield,Bundesliga,ankle_foot,2,32,327.0,601.0,1.0
toby alderweireld,Centre-Back,Premier League,muscular,1,32,15.0,15.0,0.0
toby collyer,Defensive Midfield,Premier League,bruise,2,21,32.5,43.0,0.5
tolgay arslan,Attacking Midfield,Serie A,ankle_foot,2,32,20.0,35.0,0.5
tom berger,Defensive Midfield,Bundesliga,other,1,21,21.0,21.0,0.0
tom bischof,Central Midfield,Bundesliga,other,3,20,33.0,33.0,0.6666666666666666
tom cairney,Central Midfield,Premier League,ankle_foot,2,32,164.0,289.0,1.0
tom cannon,Forward,Premier League,back,1,21,49.0,49.0,1.0
tom davies,Central Midfield,Premier League,bruise,3,26,67.0,224.0,0.6666666666666666
tom heaton,Goalkeeper,Premier League,ankle_foot,3,38,39.0,61.0,1.0
tom krauß,Central Midfield,Bundesliga,ankle_foot,2,24,25.0,46.0,0.5
tom lockyer,Centre-Back,Premier League,other,1,29,662.0,662.0,1.0
tom ritzy hülsmann,Goalkeeper,Bundesliga,muscular,1,20,154.0,154.0,1.0
tom rothe,Left-Back,Bundesliga,ligament,3,21,15.0,61.0,0.3333333333333333
toma bašić,Central Midfield,Serie A,illness,2,28,15.5,22.0,0.0
tomas cvancara,Forward,Bundesliga,ankle_foot,5,23,8.0,70.0,0.2
tomas koubek,Goalkeeper,Bundesliga,illness,1,29,19.0,19.0,0.0
tomas suslov,Attacking Midfield,Serie A,other,2,23,18.5,19.0,0.0
tommaso augello,Left-Back,Serie A,illness,1,27,8.0,8.0,0.0
tommaso baldanzi,Attacking Midfield,Serie A,ankle_foot,7,21,8.0,67.0,0.42857142857142855
tommaso corazza,Left-Back,Serie A,upper_body,1,20,22.0,22.0,0.0
tommaso mancini,Forward,Serie A,muscular,2,19,17.5,32.0,0.5
tommaso pobega,Central Midfield,Serie A,bruise,10,26,13.0,26.0,0.0
tommy doyle,Central Midfield,Premier League,knee,1,22,14.0,14.0,0.0
tomás conechny,Left Winger,La Liga,head,1,27,47.0,47.0,1.0
tomás pina,Central Midfield,La Liga,muscular,1,34,11.0,11.0,0.0
tomás rincón,Defensive Midfield,Serie A,illness,1,33,35.0,35.0,1.0
tomáš souček,Defensive Midfield,Premier League,other,1,26,6.0,6.0,0.0
tomáš vaclík,Goalkeeper,La Liga,knee,1,32,53.0,53.0,1.0
toni fernández,Right Winger,La Liga,ankle_foot,2,17,40.0,66.0,0.5
toni kroos,Central Midfield,La Liga,illness,9,33,11.0,57.0,0.1111111111111111
toni lato,Left-Back,La Liga,muscular,4,27,23.5,38.0,0.5
toni villa,Left Winger,La Liga,knee,2,28,336.0,336.0,1.0
tony jantschke,Right-Back,Bundesliga,knee,13,34,23.0,49.0,0.46153846153846156
tony mauricio,Right Winger,Ligue 1,illness,2,27,17.0,25.0,0.0
tony rölke,Attacking Midfield,Bundesliga,muscular,2,20,14.0,20.0,0.0
torben müsel,Attacking Midfield,Bundesliga,muscular,4,23,20.5,267.0,0.5
tosin adarabioyo,Centre-Back,Premier League,bruise,2,26,50.5,88.0,0.5
